latitude,longitude,measured_on,depth level (cm),maximum temp (deg C),minimum temp (deg C),average temp (deg C)
36.1972,-92.2688,01-10-2007,50,23.9,16.1,20.9
36.1972,-92.2688,01-11-2007,10,17.8,10,14.4
36.1972,-92.2688,01-11-2007,50,16.7,11.7,15
36.1972,-92.2688,01-12-2007,10,13.9,6.1,9.2
36.1972,-92.2688,01-12-2007,50,12.8,7.2,9.7
36.1972,-92.2688,01-01-2008,10,11.7,2.8,6
36.1972,-92.2688,01-01-2008,50,10,3.9,6.5
36.1972,-92.2688,01-02-2008,10,10.6,2.8,6.2
36.1972,-92.2688,01-02-2008,50,8.9,5,6.3
36.1972,-92.2688,01-03-2008,10,14.4,4.4,9.2
36.1972,-92.2688,01-03-2008,50,11.7,5,8.8
36.1972,-92.2688,01-04-2008,10,17.8,10.6,14.1
36.1972,-92.2688,01-04-2008,50,16.1,11.7,13.4
36.1972,-92.2688,01-05-2008,10,21.7,15,18.2
36.1972,-92.2688,01-05-2008,50,20,15,17.3
36.1972,-92.2688,01-06-2008,10,24.4,21.1,22.8
36.1972,-92.2688,01-06-2008,50,23.3,20,21.8
36.1972,-92.2688,01-08-2008,10,28.3,23.9,25.4
36.1972,-92.2688,01-08-2008,50,26.7,23.3,24.7
36.1972,-92.2688,01-10-2008,10,21.1,12.8,17.9
36.1972,-92.2688,01-10-2008,50,21.1,15,18.6
36.1972,-92.2688,01-11-2008,10,16.1,7.8,12
36.1972,-92.2688,01-11-2008,50,16.1,9.4,13
36.1972,-92.2688,01-12-2008,10,10.6,3.9,7.4
36.1972,-92.2688,01-12-2008,50,10.6,5.6,8.1
36.1972,-92.2688,01-01-2009,10,8.9,2.8,5
36.1972,-92.2688,01-01-2009,50,8.3,3.9,5.8
36.1972,-92.2688,01-02-2009,10,11.1,2.8,6.5
36.1972,-92.2688,01-02-2009,50,8.9,3.9,6.4
36.1972,-92.2688,01-03-2009,10,13.3,5,10
36.1972,-92.2688,01-03-2009,50,12.2,5.6,9.8
36.1972,-92.2688,01-07-2009,10,27.8,22.2,25.2
36.1972,-92.2688,01-07-2009,50,26.1,22.8,24.5
36.1972,-92.2688,01-08-2009,10,28.9,22.2,25.7
36.1972,-92.2688,01-08-2009,50,26.7,23.3,25
36.1972,-92.2688,01-09-2009,10,25,21.7,23.1
36.1972,-92.2688,01-09-2009,50,25.6,22.2,23.4
36.1972,-92.2688,01-10-2009,10,20,12.8,16
36.1972,-92.2688,01-10-2009,50,20,14.4,17.1
36.1972,-92.2688,01-11-2009,10,15.6,7.8,12.4
36.1972,-92.2688,01-11-2009,50,15,10,13.2
36.1972,-92.2688,01-12-2009,10,10,2.8,5.3
36.1972,-92.2688,01-12-2009,50,11.1,4.4,6.7
36.1972,-92.2688,01-01-2010,10,11.1,1.7,4.4
36.1972,-92.2688,01-01-2010,50,9.4,2.8,5.1
36.1972,-92.2688,01-02-2010,10,6.7,1.7,3.1
36.1972,-92.2688,01-02-2010,50,6.1,2.8,3.8
36.1972,-92.2688,01-03-2010,10,12.8,3.3,8.4
36.1972,-92.2688,01-03-2010,50,11.1,3.9,8.1
36.1972,-92.2688,01-04-2010,10,19.4,11.7,16.4
36.1972,-92.2688,01-04-2010,50,17.8,11.1,15.4
36.1972,-92.2688,01-05-2010,10,25.6,16.1,20.7
36.1972,-92.2688,01-05-2010,50,23.9,16.1,19.7
36.1972,-92.2688,01-06-2010,10,32.8,24.4,28.2
36.1972,-92.2688,01-06-2010,50,30,23.3,26.6
36.1972,-92.2688,01-07-2010,10,32.2,25,28.5
36.1972,-92.2688,01-07-2010,50,30,25.6,27.6
36.1972,-92.2688,01-08-2010,10,33.3,27.8,30.7
36.1972,-92.2688,01-08-2010,50,31.1,27.8,29.5
36.1972,-92.2688,01-10-2010,10,22.8,13.9,20
36.1972,-92.2688,01-10-2010,50,22.2,16.7,20.4
36.1972,-92.2688,01-02-2011,10,11.1,2.2,5.5
36.1972,-92.2688,01-02-2011,50,10,2.8,5.7
36.1972,-92.2688,01-04-2011,10,18.9,8.9,15.6
36.1972,-92.2688,01-04-2011,50,20.6,9.4,15
36.1972,-92.2688,01-05-2011,10,23.3,13.9,19
36.1972,-92.2688,01-05-2011,50,21.1,15.6,18.3
36.1972,-92.2688,01-07-2011,10,34.4,26.7,30.2
36.1972,-92.2688,01-07-2011,50,31.1,26.7,28.7
36.1972,-92.2688,01-08-2011,10,34.4,25.6,28.9
36.1972,-92.2688,01-08-2011,50,31.7,26.7,28.3
36.1972,-92.2688,01-09-2011,10,30.6,18.3,24.1
36.1972,-92.2688,01-09-2011,50,28.9,20,24.3
36.1972,-92.2688,01-10-2011,10,21.7,13.3,18.5
36.1972,-92.2688,01-10-2011,50,21.1,15,18.8
36.1972,-92.2688,01-11-2011,10,16.1,7.8,12.9
36.1972,-92.2688,01-11-2011,50,16.1,9.4,13.7
36.1972,-92.2688,01-12-2011,10,11.1,4.4,7.2
36.1972,-92.2688,01-12-2011,50,11.1,6.1,8.2
36.1972,-92.2688,01-10-2012,10,21.7,12.2,17.3
36.1972,-92.2688,01-10-2012,50,21.7,13.9,18
36.1972,-92.2688,01-09-2001,5,28.7,16.4,22.7
36.1972,-92.2688,01-09-2001,10,27.1,16.4,22.5
36.1972,-92.2688,01-09-2001,50,26.7,17.1,22.7
36.1972,-92.2688,01-10-2001,5,23.2,9,16.6
36.1972,-92.2688,01-10-2001,10,21,9.4,15.8
36.1972,-92.2688,01-11-2001,5,19.4,6.2,13
36.1972,-92.2688,01-11-2001,10,17.5,5.8,12.2
36.1972,-92.2688,01-11-2001,50,19.4,10.2,14.2
36.1972,-92.2688,01-12-2001,5,15.2,0.3,7.6
36.1972,-92.2688,01-12-2001,10,13.7,0.3,7
36.1972,-92.2688,01-12-2001,50,14.1,5,9.6
36.1972,-92.2688,01-01-2002,5,13.7,-8.4,4.8
36.1972,-92.2688,01-01-2002,10,11.8,-0.6,3.8
36.1972,-92.2688,01-01-2002,50,9.8,3.3,6
36.1972,-92.2688,01-02-2002,5,12.2,0.7,6.2
36.1972,-92.2688,01-02-2002,10,10.6,0.7,5.5
36.1972,-92.2688,01-02-2002,50,9.8,5.4,7.1
36.1972,-92.2688,01-03-2002,5,18.3,0.7,9
36.1972,-92.2688,01-03-2002,10,15.6,0.7,8
36.1972,-92.2688,01-03-2002,50,11.4,4.6,8.2
36.1972,-92.2688,01-04-2002,5,26,7.8,17.9
36.1972,-92.2688,01-04-2002,10,23.2,8.2,16.4
36.1972,-92.2688,01-04-2002,50,34.9,10.2,15.6
36.1972,-92.2688,01-05-2002,5,26.7,14.9,20.6
36.1972,-92.2688,01-05-2002,10,24,14.1,19.3
36.1972,-92.2688,01-05-2002,50,21,16.4,18.6
36.1972,-92.2688,01-06-2002,5,31.1,21.7,26.5
36.1972,-92.2688,01-06-2002,10,29.1,21.3,25
36.1972,-92.2688,01-06-2002,50,25.6,20.6,23.7
36.1972,-92.2688,01-07-2002,5,32.8,22.9,28
36.1972,-92.2688,01-07-2002,10,30.3,22.5,26.5
36.1972,-92.2688,01-07-2002,50,26.7,24,25.7
36.1972,-92.2688,01-08-2002,5,32.8,21.7,27.3
36.1972,-92.2688,01-08-2002,10,30.7,21,25.9
36.1972,-92.2688,01-08-2002,50,27.5,22.9,25.7
36.1972,-92.2688,01-09-2002,5,29.5,15.6,23.1
36.1972,-92.2688,01-09-2002,10,27.1,16.4,22.6
36.1972,-92.2688,01-09-2002,50,26,19.8,23.1
36.1972,-92.2688,01-10-2002,5,25.2,13.7,18
36.1972,-92.2688,01-10-2002,10,24.4,12.9,17
36.1972,-92.2688,01-10-2002,50,22.1,15.6,18.6
36.1972,-92.2688,01-12-2002,5,13.3,4.2,7.3
36.1972,-92.2688,01-12-2002,10,11.4,3.3,6.2
36.1972,-92.2688,01-12-2002,50,11,7,8.5
36.1972,-92.2688,01-01-2003,5,9,0.7,4.7
36.1972,-92.2688,01-01-2003,10,8.2,-0.2,3.5
36.1972,-92.2688,01-01-2003,50,9.4,3.7,5.9
36.1972,-92.2688,01-02-2003,5,12.2,3.3,6.3
36.1972,-92.2688,01-02-2003,10,10.2,2.5,5
36.1972,-92.2688,01-02-2003,50,8.6,5.4,6.5
36.1972,-92.2688,01-03-2003,5,17.1,3.7,10.7
36.1972,-92.2688,01-03-2003,10,14.9,2.9,9.1
36.1972,-92.2688,01-03-2003,50,12.6,5.4,9.4
36.1972,-92.2688,01-04-2003,5,24,8.2,16.3
36.1972,-92.2688,01-04-2003,10,21.3,7.8,14.6
36.1972,-92.2688,01-04-2003,50,17.9,11,14.1
36.1972,-92.2688,01-06-2003,5,27.9,16,22.6
36.1972,-92.2688,01-07-2003,5,29.9,21.7,26.1
36.1972,-92.2688,01-08-2003,5,31.9,22.9,26.8
36.1972,-92.2688,01-09-2003,5,28.7,15.6,23.1
36.1972,-92.2688,01-09-2003,10,27.9,16.4,23
36.1972,-92.2688,01-09-2003,50,26,20.2,23.2
36.1972,-92.2688,01-10-2003,5,22.1,11.8,17.9
36.1972,-92.2688,01-10-2003,10,21.3,12.9,17.8
36.1972,-92.2688,01-10-2003,50,20.2,16,18.5
36.1972,-92.2688,01-11-2003,5,21,4.6,13.2
36.1972,-92.2688,01-11-2003,10,20.2,5.4,13.4
36.1972,-92.2688,01-11-2003,50,18.3,9.8,14.8
36.1972,-92.2688,01-12-2003,5,11.4,2,6
36.1972,-92.2688,01-12-2003,10,11,2.9,6.2
36.1972,-92.2688,01-12-2003,50,12.9,6.6,8.2
36.1972,-92.2688,01-01-2004,5,14.5,0.7,5.5
36.1972,-92.2688,01-01-2004,10,13.7,1.2,5.5
36.1972,-92.2688,01-01-2004,50,11.8,4.6,7.1
36.1972,-92.2688,01-02-2004,5,11.4,0.7,4.6
36.1972,-92.2688,01-02-2004,10,10.2,1.2,4.5
36.1972,-92.2688,01-02-2004,50,8.2,3.7,5.5
36.1972,-92.2688,01-03-2004,5,18.3,6.6,11.8
36.1972,-92.2688,01-03-2004,10,17.1,7.4,11.6
36.1972,-92.2688,01-03-2004,50,14.1,7.8,10.9
36.1972,-92.2688,01-04-2004,5,23.2,9.8,16.3
36.1972,-92.2688,01-04-2004,10,21.7,10.2,16
36.1972,-92.2688,01-04-2004,50,17.9,12.6,14.9
36.1972,-92.2688,01-05-2004,5,27.9,12.6,21.7
36.1972,-92.2688,01-05-2004,10,26.7,13.3,21.3
36.1972,-92.2688,01-05-2004,50,22.5,16,19.5
36.1972,-92.2688,01-06-2004,5,31.1,20.2,26.2
36.1972,-92.2688,01-06-2004,10,29.5,21,25.7
36.1972,-92.2688,01-06-2004,50,25.2,21.7,23.8
36.1972,-92.2688,01-07-2004,5,32.3,22.1,27
36.1972,-92.2688,01-07-2004,10,31.1,22.5,26.6
36.1972,-92.2688,01-07-2004,50,26.7,23.6,25.3
36.1972,-92.2688,01-08-2004,5,30.7,19.8,25.2
36.1972,-92.2688,01-08-2004,10,29.9,20.6,25.1
36.1972,-92.2688,01-08-2004,50,26,22.5,24.3
36.1972,-92.2688,01-09-2004,5,27.5,17.9,23.2
36.1972,-92.2688,01-09-2004,10,26.7,18.7,23.2
36.1972,-92.2688,01-09-2004,50,24.8,21,23.1
36.1972,-92.2688,01-10-2004,5,22.1,12.2,18.4
36.1972,-92.2688,01-10-2004,10,21.7,12.9,18.3
36.1972,-92.2688,01-10-2004,50,21.3,16.4,18.9
36.1972,-92.2688,01-11-2004,5,19.4,6.6,13.5
36.1972,-92.2688,01-11-2004,10,19,7.4,13.6
36.1972,-92.2688,01-11-2004,50,19.4,11.4,15.2
36.1972,-92.2688,01-12-2004,5,12.6,1.2,6.3
36.1972,-92.2688,01-12-2004,10,11.8,2,6.4
36.1972,-92.2688,01-12-2004,50,11.4,5.8,8.4
36.1972,-92.2688,01-01-2005,5,16,1.2,7.3
36.1972,-92.2688,01-01-2005,10,15.2,1.6,7.4
36.1972,-92.2688,01-01-2005,50,12.9,5.4,8.7
36.1972,-92.2688,01-02-2005,5,15.2,2.5,8
36.1972,-92.2688,01-02-2005,10,14.1,2.9,7.9
36.1972,-92.2688,01-02-2005,50,10.6,6.2,8.3
36.1972,-92.2688,01-03-2005,5,18.7,2.9,10.2
36.1972,-92.2688,01-03-2005,10,17.1,3.7,10
36.1972,-92.2688,01-03-2005,50,12.9,7.8,9.9
36.1972,-92.2688,01-04-2005,5,23.2,8.2,16.8
36.1972,-92.2688,01-04-2005,10,21.7,9,16.4
36.1972,-92.2688,01-04-2005,50,17.5,11.8,15.2
36.1972,-92.2688,01-05-2005,5,28.3,11,21.7
36.1972,-92.2688,01-05-2005,10,27.1,12.2,21.2
36.1972,-92.2688,01-05-2005,50,22.5,14.9,19.3
36.1972,-92.2688,01-06-2005,5,31.9,20.6,26.5
36.1972,-92.2688,01-06-2005,10,30.3,21,26.1
36.1972,-92.2688,01-06-2005,50,26,21.3,23.9
36.1972,-92.2688,01-07-2005,5,32.8,21,28
36.1972,-92.2688,01-07-2005,10,31.5,22.5,27.6
36.1972,-92.2688,01-07-2005,50,27.5,24.8,26
36.1972,-92.2688,01-08-2005,5,31.9,22.1,27.9
36.1972,-92.2688,01-08-2005,10,30.7,23.6,27.6
36.1972,-92.2688,01-08-2005,50,27.1,25.2,26.3
36.1972,-92.2688,01-09-2005,5,29.1,18.3,25.2
36.1972,-92.2688,01-09-2005,10,28.3,19,25
36.1972,-92.2688,01-09-2005,50,26.3,20.6,24.7
36.1972,-92.2688,01-10-2005,5,26.3,10.2,18.7
36.1972,-92.2688,01-10-2005,10,25.6,12.6,18.9
36.1972,-92.2688,01-10-2005,50,23.6,15.6,20
36.1972,-92.2688,01-11-2005,5,19.8,5,12.7
36.1972,-92.2688,01-11-2005,10,19.4,5.8,12.8
36.1972,-92.2688,01-11-2005,50,17.9,10.6,14.5
36.1972,-92.2688,01-12-2005,5,10.2,1.6,6
36.1972,-92.2688,01-12-2005,10,9.8,2.5,6.1
36.1972,-92.2688,01-12-2005,50,10.6,6.6,8.1
36.1972,-92.2688,01-01-2006,5,11.8,3.3,7.5
36.1972,-92.2688,01-01-2006,10,11.4,3.7,7.6
36.1972,-92.2688,01-01-2006,50,9.8,7.4,8.5
36.1972,-92.2688,01-02-2006,5,13.3,-4.8,5.6
36.1972,-92.2688,01-02-2006,10,14.9,1.6,5.9
36.1972,-92.2688,01-02-2006,50,9.4,5,7
36.1972,-92.2688,01-03-2006,5,18.3,5.4,11.5
36.1972,-92.2688,01-03-2006,10,27.1,6.2,11.6
36.1972,-92.2688,01-03-2006,50,14.1,7.8,10.9
36.1972,-92.2688,01-04-2006,5,24.4,11.8,18.4
36.1972,-92.2688,01-04-2006,10,22.9,12.6,18.1
36.1972,-92.2688,01-04-2006,50,19,14.1,16.6
36.1972,-92.2688,01-05-2006,5,29.1,14.9,22.4
36.1972,-92.2688,01-05-2006,10,27.9,15.6,21.9
36.1972,-92.2688,01-05-2006,50,23.2,16.4,19.9
36.1972,-92.2688,01-08-2006,5,32.8,23.2,28
36.1972,-92.2688,01-08-2006,10,31.1,23.6,27.8
36.1972,-92.2688,01-08-2006,50,27.5,25.6,26.7
36.1972,-92.2688,01-10-2006,5,22.1,10.2,15.7
36.1972,-92.2688,01-10-2006,10,21.3,11,15.7
36.1972,-92.2688,01-10-2006,50,20.6,14.9,17.1
36.1972,-92.2688,01-12-2006,5,14.1,1.6,7.4
36.1972,-92.2688,01-12-2006,10,13.3,2,7.4
36.1972,-92.2688,01-12-2006,50,13.3,6.2,9.1
36.1972,-92.2688,01-01-2007,5,11.4,0.3,5.2
36.1972,-92.2688,01-01-2007,50,10.2,4.2,7
36.1972,-92.2688,01-02-2007,5,12.6,0.3,4.5
36.1972,-92.2688,01-02-2007,50,8.2,3.7,5.3
36.1972,-92.2688,01-03-2007,5,21,2.5,12.8
36.1972,-92.2688,01-03-2007,50,16.4,6.6,11.3
36.1972,-92.2688,01-04-2007,5,24,7.8,15.3
36.1972,-92.2688,01-04-2007,50,17.9,11,14.4
36.1972,-92.2688,01-05-2007,5,27.5,16.8,22.1
36.1972,-92.2688,01-05-2007,50,21.7,17.5,20
36.1972,-92.2688,01-09-2007,5,24.4,17.5,21.6
36.1972,-92.2688,01-09-2007,10,29.4,22.2,25.6
36.1972,-92.2688,01-09-2007,50,27.8,23.3,25.2
36.1972,-92.2688,01-12-2007,5,16,2.5,7.2
36.1972,-92.2688,01-12-2007,10,15.6,2.9,7.2
36.1972,-92.2688,01-12-2007,50,13.3,7.4,9.2
36.1972,-92.2688,01-01-2008,5,14.1,-0.6,5
36.1972,-92.2688,01-01-2008,10,13.7,0.7,5
36.1972,-92.2688,01-01-2008,50,10.6,4.2,6.7
36.1972,-92.2688,01-02-2008,5,14.5,1.2,5.6
36.1972,-92.2688,01-02-2008,10,13.7,1.2,5.4
36.1972,-92.2688,01-02-2008,50,11,4.6,6.5
36.1972,-92.2688,01-03-2008,5,16.8,-7.9,9.2
36.1972,-92.2688,01-03-2008,10,16.4,2.9,9.8
36.1972,-92.2688,01-03-2008,50,12.6,5.4,9.4
36.1972,-92.2688,01-04-2008,5,21.3,-2.9,12.1
36.1972,-92.2688,01-04-2008,10,20.6,8.2,14.7
36.1972,-92.2688,01-04-2008,50,16.8,11.4,13.9
36.1972,-92.2688,01-05-2008,5,26,2.9,18.2
36.1972,-92.2688,01-05-2008,10,25.2,13.7,19.5
36.1972,-92.2688,01-05-2008,50,21.3,15.2,18
36.1972,-92.2688,01-06-2008,5,28.3,19.4,24.4
36.1972,-92.2688,01-06-2008,10,27.5,19.8,24.1
36.1972,-92.2688,01-06-2008,50,23.6,21.3,22.6
36.1972,-92.2688,01-07-2008,5,27.5,21,25.1
36.1972,-92.2688,01-07-2008,10,27.1,21.3,25
36.1972,-92.2688,01-07-2008,50,25.6,22.5,24.2
36.1972,-92.2688,01-08-2008,5,29.1,15.6,24.9
36.1972,-92.2688,01-08-2008,10,28.3,20.2,25
36.1972,-92.2688,01-08-2008,50,26.3,22.5,24.5
36.1972,-92.2688,01-09-2008,5,26.3,19,22.6
36.1972,-92.2688,01-09-2008,10,26,19.8,22.5
36.1972,-92.2688,01-09-2008,50,24.8,21.7,22.8
36.1972,-92.2688,01-10-2008,5,21.7,11.4,17.9
36.1972,-92.2688,01-10-2008,10,21.7,14.9,18.8
36.1972,-92.2688,01-11-2008,5,17.5,5.4,11.1
36.1972,-92.2688,01-11-2008,10,16.8,9.8,13
36.1972,-92.2688,01-12-2008,5,14.1,1.6,6
36.1972,-92.2688,01-12-2008,10,10.6,5.4,8
36.1972,-92.2688,01-01-2009,5,11,-0.2,3.7
36.1972,-92.2688,01-01-2009,10,10.2,-0.2,3.6
36.1972,-92.2688,01-01-2009,50,9,2,5.5
36.1972,-92.2688,01-02-2009,5,14.1,1.2,7.8
36.1972,-92.2688,01-02-2009,10,13.7,1.2,7.4
36.1972,-92.2688,01-02-2009,50,11,2.9,7.3
36.1972,-92.2688,01-03-2009,5,18.7,2.5,11.4
36.1972,-92.2688,01-03-2009,10,17.9,2.9,11.2
36.1972,-92.2688,01-03-2009,50,13.3,6.2,10.8
36.1972,-92.2688,01-04-2009,5,22.1,7.4,14.5
36.1972,-92.2688,01-04-2009,10,21.3,7.8,14.2
36.1972,-92.2688,01-04-2009,50,17.1,10.6,13
36.1972,-92.2688,01-05-2009,5,25.6,13.3,19.9
36.1972,-92.2688,01-05-2009,10,25.2,13.7,19.7
36.1972,-92.2688,01-05-2009,50,21,14.9,18.2
36.1972,-92.2688,01-06-2009,5,29.5,19,24.9
36.1972,-92.2688,01-06-2009,10,29.1,19.4,24.8
36.1972,-92.2688,01-06-2009,50,26,21,23
36.1972,-92.2688,01-07-2009,5,29.5,22.1,25.9
36.1972,-92.2688,01-07-2009,10,28.7,22.1,25.6
36.1972,-92.2688,01-07-2009,50,31.9,24,26
36.1972,-92.2688,01-08-2009,5,29.5,21,25.9
36.1972,-92.2688,01-08-2009,10,28.7,21.3,25.5
36.1972,-92.2688,01-08-2009,50,37.9,23.2,26.1
36.1972,-92.2688,01-09-2009,5,26.7,17.5,22.5
36.1972,-92.2688,01-09-2009,10,25.6,17.9,22.2
36.1972,-92.2688,01-09-2009,50,23.6,20.2,22.3
36.1972,-92.2688,01-10-2009,5,21.3,11.8,16
36.1972,-92.2688,01-10-2009,10,20.6,12.2,15.9
36.1972,-92.2688,01-10-2009,50,20.6,14.9,17.2
36.1972,-92.2688,01-11-2009,5,16.8,8.2,13
36.1972,-92.2688,01-11-2009,50,15.6,11.8,14.2
36.1972,-92.2688,01-12-2009,5,11,2.5,5.7
36.1972,-92.2688,01-12-2009,10,10.6,2.5,5.6
36.1972,-92.2688,01-12-2009,50,12.2,5.8,8
36.1972,-92.2688,01-02-2010,5,20.6,-0.2,5.2
36.1972,-92.2688,01-02-2010,50,17.9,3.7,5.4
36.1972,-92.2688,01-03-2010,5,19,6.2,11.3
36.1972,-92.2688,01-03-2010,50,21,5.4,10.1
36.1972,-92.2688,01-04-2010,5,26.7,12.9,19.5
36.1972,-92.2688,01-04-2010,10,24.4,14.1,17.3
36.1972,-92.2688,01-04-2010,50,26.7,11.4,15.7
36.1972,-92.2688,01-05-2010,5,25.2,12.2,19.9
36.1972,-92.2688,01-05-2010,10,25.6,13.7,20.8
36.1972,-92.2688,01-05-2010,50,40.6,16,20.1
36.1972,-92.2688,01-06-2010,5,33.2,22.9,30.3
36.1972,-92.2688,01-06-2010,10,31.1,23.6,26.7
36.1972,-92.2688,01-06-2010,50,25.6,22.1,24.4
36.1972,-92.2688,01-07-2010,5,34.9,24,30
36.1972,-92.2688,01-07-2010,10,31.5,23.2,27.5
36.1972,-92.2688,01-07-2010,50,27.1,24,25.3
36.1972,-92.2688,01-08-2010,5,35.7,31.9,34.2
36.1972,-92.2688,01-08-2010,10,31.9,24,28.6
36.1972,-92.2688,01-08-2010,50,27.9,25.6,27
36.1972,-92.2688,01-12-2010,5,13.3,2.9,5.7
36.1972,-92.2688,01-12-2010,10,12.2,2.9,5.4
36.197,-92.2671,01-10-2005,10,26.2,12.9,19.6
36.197,-92.2671,01-11-2005,10,19.2,7.5,12.7
36.197,-92.2671,01-12-2005,10,9.4,2,6
36.197,-92.2671,01-01-2006,10,10.9,4.4,7.7
36.197,-92.2671,01-02-2006,10,11.8,0.7,5.8
36.197,-92.2671,01-03-2006,10,16.8,5.9,10.7
36.197,-92.2671,01-04-2006,10,23.4,12.9,18.1
36.308,-92.379,01-08-2006,5,36.1,22.5,29.8
36.308,-92.379,01-08-2006,10,34,23.2,29.2
36.308,-92.379,01-09-2006,5,30.3,14.9,23.2
36.308,-92.379,01-09-2006,10,28.7,16,23.1
36.308,-92.379,01-10-2006,5,26.7,9,17.1
36.308,-92.379,01-10-2006,10,25.6,9.8,17
36.308,-92.379,01-11-2006,5,18.7,2.9,11.2
36.308,-92.379,01-11-2006,10,17.9,3.7,11.1
36.308,-92.379,01-12-2006,5,14.9,0.3,6.9
36.308,-92.379,01-12-2006,10,14.1,1.2,6.9
36.308,-92.379,01-03-2007,5,22.9,1.2,13.5
36.308,-92.379,01-03-2007,10,21.3,2,13.1
36.308,-92.379,01-05-2007,5,28.3,17.9,22.7
36.308,-92.379,01-05-2007,10,27.1,18.7,22.5
36.308,-92.379,01-07-2007,5,29.9,22.9,26.2
36.308,-92.379,01-07-2007,10,29.1,23.2,26.1
36.308,-92.379,01-09-2007,5,33.2,19.4,25.1
36.308,-92.379,01-09-2007,10,31.5,20.2,25.2
36.308,-92.379,01-11-2007,5,18.7,5.8,12.9
36.308,-92.379,01-11-2007,10,19.4,5,13
36.308,-92.379,01-12-2007,5,14.9,2.5,6.5
36.308,-92.379,01-12-2007,10,15.2,2,6.4
36.308,-92.379,01-01-2008,5,13.7,0.3,3.9
36.308,-92.379,01-01-2008,10,14.5,-3.9,3.6
36.308,-92.379,01-02-2008,5,13.7,1.2,5
36.308,-92.379,01-11-2008,5,18.7,3.7,10.7
36.308,-92.379,01-11-2008,10,17.9,4.6,10.8
36.308,-92.379,01-01-2009,5,10.6,0.3,3.1
36.308,-92.379,01-01-2009,10,9.8,0.3,3.2
36.308,-92.379,01-06-2009,10,34,19.4,26.9
36.308,-92.379,01-07-2009,5,30.3,23.6,26.8
36.308,-92.379,01-07-2009,10,31.1,23.6,27
36.308,-92.379,01-08-2009,5,30.3,22.5,26.9
36.308,-92.379,01-08-2009,10,29.9,22.9,26.9
36.308,-92.379,01-09-2009,5,27.9,21,23.8
36.308,-92.379,01-09-2009,10,27.1,21.3,23.7
36.308,-92.379,01-10-2009,5,22.5,11.8,16.5
36.308,-92.379,01-10-2009,10,21.7,12.6,16.5
36.308,-92.379,01-01-2010,5,11.8,-0.2,4.4
36.308,-92.379,01-01-2010,10,11,-0.2,4.3
36.21338,-92.3228,01-10-2005,10,26.3,12.1,19.2
36.21338,-92.3228,01-11-2005,10,19.2,3.8,12.1
36.21338,-92.3228,01-12-2005,10,9.3,1,4.1
36.21338,-92.3228,01-01-2006,10,12.2,2.4,6.5
36.21338,-92.3228,01-02-2006,10,13.7,1,5.2
36.21338,-92.3228,01-03-2006,10,19.3,4.5,11.7
36.21338,-92.3228,01-04-2006,10,30.2,11.7,20.6
36.21338,-92.3228,01-05-2006,10,33.8,14.4,23.5
36.21338,-92.3228,01-09-2006,10,28.8,16.9,23.3
36.21338,-92.3228,01-10-2006,10,26,10.8,17.9
36.21338,-92.3228,01-12-2006,10,14,1.9,8
36.21338,-92.3228,01-03-2007,10,20.9,3.6,12
36.21338,-92.3228,01-10-2007,10,27,12.7,20.1
36.21338,-92.3228,01-01-2008,10,13.6,0.9,4.7
36.21338,-92.3228,01-07-2008,10,31.7,24.8,28.6
36.3074,-92.3788,01-09-2006,5,24.8,15.2,20.4
36.3074,-92.3788,01-09-2006,10,24.8,15.6,20.5
36.3074,-92.3788,01-09-2006,50,24,18.3,21.2
36.3074,-92.3788,01-10-2006,5,20.6,10.2,15.2
36.3074,-92.3788,01-10-2006,10,20.6,10.6,15.3
36.3074,-92.3788,01-10-2006,50,19.8,13.7,16.6
36.3074,-92.3788,01-11-2006,5,15.6,5,10.3
36.3074,-92.3788,01-11-2006,10,15.2,5.4,10.3
36.3074,-92.3788,01-11-2006,50,14.5,9,11.7
36.3074,-92.3788,01-12-2006,5,11,1.2,6.4
36.3074,-92.3788,01-12-2006,10,11,1.6,6.4
36.3074,-92.3788,01-12-2006,50,12.2,5.4,7.9
36.3074,-92.3788,01-01-2007,5,9,0.3,4.8
36.3074,-92.3788,01-01-2007,10,9.4,0.7,4.9
36.3074,-92.3788,01-01-2007,50,9,3.7,6.5
36.3074,-92.3788,01-02-2007,5,9.4,0.3,3.4
36.3074,-92.3788,01-02-2007,10,9,0.3,3.4
36.3074,-92.3788,01-02-2007,50,6.6,2.9,4.3
36.3074,-92.3788,01-03-2007,5,19.4,2.9,11.6
36.3074,-92.3788,01-03-2007,10,19,3.3,11.4
36.3074,-92.3788,01-03-2007,50,15.6,5.8,10.3
36.3074,-92.3788,01-04-2007,5,22.1,7.4,14.8
36.3074,-92.3788,01-04-2007,10,21,8.2,14.6
36.3074,-92.3788,01-05-2007,5,24.4,15.2,20.2
36.3074,-92.3788,01-05-2007,10,23.6,15.2,20
36.3074,-92.3788,01-06-2007,5,25.6,18.3,22.2
36.3074,-92.3788,01-06-2007,10,25.2,18.7,22
36.3074,-92.3788,01-07-2007,5,25.6,21,23.6
36.3074,-92.3788,01-07-2007,10,25.2,21,23.6
36.3074,-92.3788,01-08-2007,5,27.1,22.5,25.1
36.3074,-92.3788,01-08-2007,10,26.7,22.9,25
36.3074,-92.3788,01-09-2007,5,25.2,17.1,21.9
36.3074,-92.3788,01-09-2007,10,24.8,18.3,22.3
36.3074,-92.3788,01-10-2007,5,22.9,10.6,17.1
